repo,issue_number,event_id,event_type,event_created_at,actor_login,label_name,assignee_login,is_bot_actor
microsoft/vscode,302705,23672992865,unlabeled,2026-03-18 08:42:15+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302705,23672993084,closed,2026-03-18 08:42:15+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302694,23671045649,labeled,2026-03-18 07:31:36+00:00,vs-code-engineering[bot],ai-translated,,True
microsoft/vscode,302694,23671046896,labeled,2026-03-18 07:31:39+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302694,23671059753,unlabeled,2026-03-18 07:32:14+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302694,23671059891,closed,2026-03-18 07:32:14+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302675,23669161169,labeled,2026-03-18 06:05:20+00:00,vs-code-engineering[bot],ai-translated,,True
microsoft/vscode,302675,23669162323,labeled,2026-03-18 06:05:23+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302675,23669172527,unlabeled,2026-03-18 06:05:55+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302675,23669172632,closed,2026-03-18 06:05:56+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302669,23668123800,assigned,2026-03-18 05:14:08+00:00,benibenj,,benibenj,False
microsoft/vscode,302669,23699666690,closed,2026-03-18 23:24:53+00:00,benibenj,,,False
microsoft/vscode,302669,23699675789,labeled,2026-03-18 23:25:25+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302669,23706780006,unlabeled,2026-03-19 06:09:11+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302669,23706780236,labeled,2026-03-19 06:09:12+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,302668,23668065669,assigned,2026-03-18 05:10:58+00:00,benibenj,,benibenj,False
microsoft/vscode,302668,23684442911,closed,2026-03-18 14:34:50+00:00,benibenj,,,False
microsoft/vscode,302660,23667809484,assigned,2026-03-18 04:55:11+00:00,benibenj,,benibenj,False
microsoft/vscode,302660,23684133114,closed,2026-03-18 14:25:48+00:00,benibenj,,,False
microsoft/vscode,302657,23667722514,labeled,2026-03-18 04:49:31+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302657,23667732325,unlabeled,2026-03-18 04:50:09+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302657,23667732456,closed,2026-03-18 04:50:10+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302649,23666992468,labeled,2026-03-18 04:05:17+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302649,23667002109,unlabeled,2026-03-18 04:05:53+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302649,23667002148,closed,2026-03-18 04:05:53+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302642,23666485077,assigned,2026-03-18 03:30:55+00:00,lramos15,,lramos15,False
microsoft/vscode,302642,23678343595,closed,2026-03-18 11:26:45+00:00,lramos15,,,False
microsoft/vscode,302614,23663438645,labeled,2026-03-18 00:24:26+00:00,vs-code-engineering[bot],~chat-no-response-returned,,True
microsoft/vscode,302614,23663447692,unlabeled,2026-03-18 00:24:58+00:00,vs-code-engineering[bot],~chat-no-response-returned,,True
microsoft/vscode,302614,23663447737,closed,2026-03-18 00:24:58+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302613,23663330780,assigned,2026-03-18 00:17:59+00:00,meganrogge,,meganrogge,False
microsoft/vscode,302613,23663330809,assigned,2026-03-18 00:17:59+00:00,justschen,,justschen,False
microsoft/vscode,302613,23689455308,closed,2026-03-18 16:50:22+00:00,meganrogge,,,False
microsoft/vscode,302613,23689482974,labeled,2026-03-18 16:51:10+00:00,vs-code-engineering[bot],*duplicate,,True
microsoft/vscode,302600,23661868855,labeled,2026-03-17 23:03:32+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302600,23661869063,labeled,2026-03-17 23:03:33+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302600,23661887947,unlabeled,2026-03-17 23:04:26+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302600,23661887991,labeled,2026-03-17 23:04:27+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302600,23662142372,closed,2026-03-17 23:16:28+00:00,jukasper,,,False
microsoft/vscode,302598,23661816389,assigned,2026-03-17 23:00:55+00:00,sandy081,,sandy081,False
microsoft/vscode,302598,23696889365,assigned,2026-03-18 21:14:34+00:00,connor4312,,connor4312,False
microsoft/vscode,302598,23696889453,unassigned,2026-03-18 21:14:34+00:00,sandy081,,sandy081,False
microsoft/vscode,302598,23697305948,closed,2026-03-18 21:31:42+00:00,connor4312,,,False
microsoft/vscode,302597,23661778130,labeled,2026-03-17 22:58:58+00:00,JunyuQian,chat-ext-issue,,False
microsoft/vscode,302597,23661802750,unlabeled,2026-03-17 23:00:13+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,302597,23662161076,closed,2026-03-17 23:17:23+00:00,jukasper,,,False
microsoft/vscode,302597,23662188135,labeled,2026-03-17 23:18:45+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302597,23662188275,assigned,2026-03-17 23:18:46+00:00,jruales,,jruales,False
microsoft/vscode,302597,23691011555,labeled,2026-03-18 17:37:06+00:00,jruales,bug,,False
microsoft/vscode,302597,23691014539,unassigned,2026-03-18 17:37:12+00:00,jruales,,jruales,False
microsoft/vscode,302597,23691014636,assigned,2026-03-18 17:37:12+00:00,jukasper,,jukasper,False
microsoft/vscode,302597,23691050502,unlabeled,2026-03-18 17:38:21+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302590,23661950635,closed,2026-03-17 23:07:22+00:00,mjbvz,,,False
microsoft/vscode,302590,23661959414,assigned,2026-03-17 23:07:48+00:00,mjbvz,,mjbvz,False
microsoft/vscode,302590,23661969747,labeled,2026-03-17 23:08:16+00:00,mjbvz,engineering,,False
microsoft/vscode,302590,23662211145,reopened,2026-03-17 23:19:55+00:00,mjbvz,,,False
microsoft/vscode,302590,23662211720,closed,2026-03-17 23:19:57+00:00,mjbvz,,,False
microsoft/vscode,302585,23660980181,assigned,2026-03-17 22:21:22+00:00,chrmarti,,chrmarti,False
microsoft/vscode,302585,23662172782,closed,2026-03-17 23:17:59+00:00,jukasper,,,False
microsoft/vscode,302581,23660927616,labeled,2026-03-17 22:18:56+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302581,23660927861,assigned,2026-03-17 22:18:57+00:00,dileepyavan,,dileepyavan,False
microsoft/vscode,302581,23661181176,unassigned,2026-03-17 22:30:51+00:00,dileepyavan,,dileepyavan,False
microsoft/vscode,302581,23661181236,assigned,2026-03-17 22:30:51+00:00,ntrogh,,ntrogh,False
microsoft/vscode,302581,23661181290,assigned,2026-03-17 22:30:51+00:00,joaomoreno,,joaomoreno,False
microsoft/vscode,302581,23661193286,unlabeled,2026-03-17 22:31:28+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302581,23686572398,closed,2026-03-18 15:28:50+00:00,ntrogh,,,False
microsoft/vscode,302581,23686607276,unassigned,2026-03-18 15:29:43+00:00,ntrogh,,ntrogh,False
microsoft/vscode,302578,23660415127,labeled,2026-03-17 21:53:21+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302578,23660415363,labeled,2026-03-17 21:53:22+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302578,23660422092,closed,2026-03-17 21:53:42+00:00,jarlungoodoo73,,,False
microsoft/vscode,302578,23660432611,unlabeled,2026-03-17 21:54:15+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302578,23660432628,labeled,2026-03-17 21:54:15+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302570,23659987340,labeled,2026-03-17 21:33:37+00:00,samantha-ying,chat-ext-issue,,False
microsoft/vscode,302570,23660014197,unlabeled,2026-03-17 21:34:42+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,302570,23660928604,labeled,2026-03-17 22:18:59+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302570,23660928780,assigned,2026-03-17 22:19:00+00:00,chrmarti,,chrmarti,False
microsoft/vscode,302570,23661978582,closed,2026-03-17 23:08:43+00:00,mjbvz,,,False
microsoft/vscode,302570,23661998007,unassigned,2026-03-17 23:09:42+00:00,chrmarti,,chrmarti,False
microsoft/vscode,302570,23661998041,assigned,2026-03-17 23:09:42+00:00,mjbvz,,mjbvz,False
microsoft/vscode,302570,23661998772,labeled,2026-03-17 23:09:44+00:00,mjbvz,*duplicate,,False
microsoft/vscode,302570,23661999749,unlabeled,2026-03-17 23:09:47+00:00,mjbvz,triage-needed,,False
microsoft/vscode,302565,23659635276,labeled,2026-03-17 21:18:32+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302565,23659647395,unlabeled,2026-03-17 21:19:02+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302565,23659647514,closed,2026-03-17 21:19:03+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302565,23659704114,assigned,2026-03-17 21:21:32+00:00,mjbvz,,mjbvz,False
microsoft/vscode,302561,23659359929,labeled,2026-03-17 21:07:10+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302561,23659377824,unlabeled,2026-03-17 21:07:54+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302561,23659377953,closed,2026-03-17 21:07:55+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302560,23659360116,labeled,2026-03-17 21:07:10+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302560,23659377992,unlabeled,2026-03-17 21:07:55+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302560,23659378150,closed,2026-03-17 21:07:55+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302559,23659359082,labeled,2026-03-17 21:07:08+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302559,23659378482,unlabeled,2026-03-17 21:07:56+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302559,23659378603,closed,2026-03-17 21:07:56+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302525,23655540408,labeled,2026-03-17 18:51:42+00:00,vs-code-engineering[bot],ai-translated,,True
microsoft/vscode,302525,23655543804,labeled,2026-03-17 18:51:49+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302525,23656064003,unlabeled,2026-03-17 19:08:18+00:00,vs-code-engineering[bot],~chat-request-failed,,True
microsoft/vscode,302525,23656064185,closed,2026-03-17 19:08:18+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302524,23655212160,assigned,2026-03-17 18:40:59+00:00,meganrogge,,meganrogge,False
microsoft/vscode,302524,23656226527,closed,2026-03-17 19:13:44+00:00,meganrogge,,,False
microsoft/vscode,302524,23656228243,assigned,2026-03-17 19:13:46+00:00,anthonykim1,,anthonykim1,False
microsoft/vscode,302524,23656229014,unassigned,2026-03-17 19:13:47+00:00,meganrogge,,meganrogge,False
microsoft/vscode,302524,23656229024,unassigned,2026-03-17 19:13:47+00:00,anthonykim1,,anthonykim1,False
microsoft/vscode,302524,23660247162,assigned,2026-03-17 21:44:42+00:00,anthonykim1,,anthonykim1,False
microsoft/vscode,302524,23660249818,labeled,2026-03-17 21:44:50+00:00,anthonykim1,terminal-input,,False
microsoft/vscode,302524,23660250690,labeled,2026-03-17 21:44:53+00:00,anthonykim1,bug,,False
microsoft/vscode,302524,23660251588,labeled,2026-03-17 21:44:55+00:00,anthonykim1,*duplicate,,False
microsoft/vscode,302524,23660253393,labeled,2026-03-17 21:45:01+00:00,anthonykim1,terminal-shell-fish,,False
microsoft/vscode,302504,23653455964,labeled,2026-03-17 17:44:04+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302504,23653456558,labeled,2026-03-17 17:44:05+00:00,vs-code-engineering[bot],triage-needed,,True
microsoft/vscode,302504,23653736450,unlabeled,2026-03-17 17:52:47+00:00,vs-code-engineering[bot],~info-needed,,True
microsoft/vscode,302504,23653736455,labeled,2026-03-17 17:52:47+00:00,vs-code-engineering[bot],info-needed,,True
microsoft/vscode,302504,23659399250,closed,2026-03-17 21:08:44+00:00,lramos15,,,False
microsoft/vscode,302504,23659401495,unlabeled,2026-03-17 21:08:50+00:00,lramos15,info-needed,,False
microsoft/vscode,302504,23659401502,unlabeled,2026-03-17 21:08:50+00:00,lramos15,triage-needed,,False
microsoft/vscode,302504,23659401525,labeled,2026-03-17 21:08:50+00:00,lramos15,*duplicate,,False
microsoft/vscode,302502,23653263399,assigned,2026-03-17 17:37:59+00:00,lramos15,,lramos15,False
microsoft/vscode,302502,23655306207,labeled,2026-03-17 18:44:05+00:00,lramos15,info-needed,,False
microsoft/vscode,302502,23656977884,labeled,2026-03-17 19:39:38+00:00,lramos15,bug,,False
microsoft/vscode,302502,23656982360,unlabeled,2026-03-17 19:39:48+00:00,lramos15,info-needed,,False
microsoft/vscode,302502,23656982386,labeled,2026-03-17 19:39:48+00:00,lramos15,claude,,False
microsoft/vscode,302502,23656982400,labeled,2026-03-17 19:39:48+00:00,lramos15,model-picker,,False
microsoft/vscode,302502,23656985129,labeled,2026-03-17 19:39:55+00:00,lramos15,claude-agent,,False
microsoft/vscode,302502,23658365707,closed,2026-03-17 20:29:55+00:00,TylerLeonhardt,,,False
microsoft/vscode,302502,23659043848,reopened,2026-03-17 20:55:20+00:00,TylerLeonhardt,,,False
microsoft/vscode,302502,23659054727,closed,2026-03-17 20:55:45+00:00,TylerLeonhardt,,,False
microsoft/vscode,302502,23659171294,closed,2026-03-17 21:00:04+00:00,lramos15,,,False
microsoft/vscode,302502,23659391494,reopened,2026-03-17 21:08:25+00:00,lramos15,,,False
microsoft/vscode,302502,23659392039,closed,2026-03-17 21:08:26+00:00,lramos15,,,False
microsoft/vscode,302501,23653127194,assigned,2026-03-17 17:33:28+00:00,bhavyaus,,bhavyaus,False
microsoft/vscode,302501,23653270449,unassigned,2026-03-17 17:38:13+00:00,bhavyaus,,bhavyaus,False
microsoft/vscode,302501,23653270581,assigned,2026-03-17 17:38:13+00:00,TylerLeonhardt,,TylerLeonhardt,False
microsoft/vscode,302501,23669937194,labeled,2026-03-18 06:45:19+00:00,vs-code-engineering[bot],*duplicate,,True
microsoft/vscode,302501,23669950512,closed,2026-03-18 06:45:51+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302499,23653090070,assigned,2026-03-17 17:32:11+00:00,meganrogge,,meganrogge,False
microsoft/vscode,302499,23653156682,labeled,2026-03-17 17:34:29+00:00,meganrogge,info-needed,,False
microsoft/vscode,302499,23685467020,unlabeled,2026-03-18 15:01:29+00:00,meganrogge,info-needed,,False
microsoft/vscode,302499,23685470532,labeled,2026-03-18 15:01:34+00:00,meganrogge,bug,,False
microsoft/vscode,302499,23685470561,labeled,2026-03-18 15:01:34+00:00,meganrogge,chat-terminal-output-monitor,,False
microsoft/vscode,302499,23689167682,closed,2026-03-18 16:42:20+00:00,meganrogge,,,False
microsoft/vscode,302499,23689186077,labeled,2026-03-18 16:42:52+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302499,23692654258,unlabeled,2026-03-18 18:33:16+00:00,vs-code-engineering[bot],unreleased,,True
microsoft/vscode,302499,23692654752,labeled,2026-03-18 18:33:16+00:00,vs-code-engineering[bot],insiders-released,,True
microsoft/vscode,302477,23651071831,assigned,2026-03-17 16:33:18+00:00,lramos15,,lramos15,False
microsoft/vscode,302477,23651073204,labeled,2026-03-17 16:33:20+00:00,lramos15,bug,,False
microsoft/vscode,302477,23651073478,labeled,2026-03-17 16:33:21+00:00,lramos15,candidate,,False
microsoft/vscode,302477,23702247449,closed,2026-03-19 01:52:55+00:00,mjbvz,,,False
microsoft/vscode,302475,23650778742,labeled,2026-03-17 16:25:35+00:00,doc-code-hub,chat-ext-issue,,False
microsoft/vscode,302475,23650824676,unlabeled,2026-03-17 16:26:44+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,302475,23650827056,assigned,2026-03-17 16:26:48+00:00,lramos15,,lramos15,False
microsoft/vscode,302475,23658733595,labeled,2026-03-17 20:43:17+00:00,lramos15,bug,,False
microsoft/vscode,302475,23658733891,labeled,2026-03-17 20:43:18+00:00,lramos15,model-byok,,False
microsoft/vscode,302475,23712947537,closed,2026-03-19 10:37:17+00:00,doc-code-hub,,,False
microsoft/vscode,302471,23650022130,labeled,2026-03-17 16:05:02+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302471,23650043101,unlabeled,2026-03-17 16:05:36+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302471,23650043357,closed,2026-03-17 16:05:37+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302467,23649186170,labeled,2026-03-17 15:42:31+00:00,Wrapzii,chat-ext-issue,,False
microsoft/vscode,302467,23649265560,unlabeled,2026-03-17 15:44:33+00:00,vs-code-engineering[bot],chat-ext-issue,,True
microsoft/vscode,302467,23649266909,labeled,2026-03-17 15:44:35+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302467,23649295839,unlabeled,2026-03-17 15:45:21+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302467,23649296142,closed,2026-03-17 15:45:21+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302465,23648968108,labeled,2026-03-17 15:36:52+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302465,23648991928,unlabeled,2026-03-17 15:37:31+00:00,vs-code-engineering[bot],~chat-rate-limiting,,True
microsoft/vscode,302465,23648992146,closed,2026-03-17 15:37:31+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302452,23646264241,assigned,2026-03-17 14:26:45+00:00,lramos15,,lramos15,False
microsoft/vscode,302452,23646758765,unassigned,2026-03-17 14:39:42+00:00,lramos15,,lramos15,False
microsoft/vscode,302452,23646758995,assigned,2026-03-17 14:39:43+00:00,sandy081,,sandy081,False
microsoft/vscode,302452,23646765145,assigned,2026-03-17 14:39:51+00:00,meganrogge,,meganrogge,False
microsoft/vscode,302452,23648253155,labeled,2026-03-17 15:17:28+00:00,meganrogge,info-needed,,False
microsoft/vscode,302452,23658745119,closed,2026-03-17 20:43:41+00:00,accesswatch,,,False
microsoft/vscode,302443,23644021237,labeled,2026-03-17 13:28:20+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,302443,23644043294,labeled,2026-03-17 13:28:58+00:00,vs-code-engineering[bot],chat-billing,,True
microsoft/vscode,302443,23644043314,unlabeled,2026-03-17 13:28:58+00:00,vs-code-engineering[bot],~chat-billing,,True
microsoft/vscode,302443,23644043333,closed,2026-03-17 13:28:58+00:00,vs-code-engineering[bot],,,True
microsoft/vscode,302439,23643202914,labeled,2026-03-17 13:05:40+00:00,vs-code-engineering[bot],~spam,,True
microsoft/vscode,302439,23643225348,unlabeled,2026-03-17 13:06:18+00:00,vs-code-engineering[bot],~spam,,True
microsoft/vscode,302439,23643225475,labeled,2026-03-17 13:06:18+00:00,vs-code-engineering[bot],spam,,True
