issue_number,primary_label,text_length,word_count,question_mark_flag,has_solution_comment,turn_count,reassignment_count,reopen_count,resolution_success,sla_breach_flag,sla_remaining_norm,sla_limit_hours,frustration_score,interaction_depth,first_response_time_hours,intent_group,confidence_score,uncertainty_flag,confidence_band,rl_recommendation,suggested_action,urgency_score,urgent_flag,has_version,has_error_type,has_platform,has_hardware,entity_count,missing_version,missing_error,missing_platform,missing_hardware,missing_count,completeness_score
174898,triage review,1145,191,0,1,10,0,0,1,1,0.0,72.0,0.0637,3,4.91,needs_info,0.6352,0,medium,route_or_clarify,clarify,0.8745,1,1,1,0,1,3,0,0,0,0,0,1.0
174878,triage review,4645,637,0,0,2,0,0,0,0,0.6967,72.0,0.0127,1,20.55,needs_info,0.4813,1,low,clarify_first,clarify,0.0507,0,1,1,1,1,4,0,0,0,0,0,1.0
174872,module: nn,1096,193,1,1,5,1,0,1,1,0.0,72.0,0.051,4,8.51,ml_module,0.5571,1,low,clarify_first,route_technical,0.8876,1,0,0,0,0,0,1,1,0,1,3,0.0
174861,high priority,2473,371,0,1,4,0,0,1,1,0.0,72.0,0.0255,3,0.01,bug,0.541,1,low,clarify_first,route_technical,0.7572,1,1,0,1,1,3,0,1,0,0,1,0.6667
174801,triaged,402,72,0,0,4,1,0,0,1,0.0,72.0,0.0446,5,2.85,needs_info,0.6137,0,medium,route_or_clarify,clarify,0.6186,1,1,0,0,0,1,0,0,0,0,0,1.0
174785,triage review,1137,216,1,1,3,0,0,1,0,0.9972,72.0,0.0191,2,0.11,needs_info,0.6101,0,medium,route_or_clarify,clarify,0.1523,0,0,1,1,0,2,0,0,0,0,0,1.0
174784,module: bootcamp,426,69,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,23.77,ml_module,0.5077,1,low,clarify_first,route_technical,0.785,1,0,1,0,0,1,1,0,0,1,2,0.3333
174775,module: dependency bug,4724,655,0,0,4,0,0,0,0,0.9519,72.0,0.0255,2,0.68,bug,0.5955,1,low,clarify_first,route_technical,0.2306,0,1,0,1,1,3,0,1,0,0,1,0.6667
174770,triaged,177,26,0,1,1,1,0,1,0,0.7576,72.0,0.0255,2,17.45,needs_info,0.7066,0,medium,route_or_clarify,clarify,0.3816,0,0,0,0,0,0,0,0,0,0,0,1.0
174731,needs reproduction,2579,444,0,0,4,0,0,0,1,0.0,72.0,0.0255,2,0.5,needs_info,0.6311,0,medium,route_or_clarify,clarify,0.9132,1,1,0,1,1,3,0,0,0,0,0,1.0
174680,high priority,684,100,0,1,7,1,0,1,0,0.9146,72.0,0.0637,4,0.41,bug,0.5988,1,low,clarify_first,route_technical,0.4646,0,1,0,1,0,2,0,1,0,0,1,0.6667
174674,module: cuda,360,62,0,1,4,0,0,1,1,0.0,72.0,0.0255,3,20.35,ml_module,0.6079,0,medium,route_or_clarify,route_technical,0.866,1,0,0,0,0,0,1,1,0,1,3,0.0
174672,triaged,453,60,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,25.72,needs_info,0.6205,0,medium,route_or_clarify,clarify,0.891,1,0,0,0,1,1,0,0,0,0,0,1.0
174666,oncall: pt2,6172,862,0,0,2,0,0,0,0,0.6629,72.0,0.0127,2,7.93,ml_module,0.4108,1,low,clarify_first,route_technical,0.4553,0,1,0,1,1,3,0,1,0,0,1,0.6667
174637,triage review,546,86,1,1,2,0,0,1,0,0.7842,72.0,0.0127,2,1.34,needs_info,0.5045,1,low,clarify_first,clarify,0.4409,0,0,0,1,0,1,0,0,0,0,0,1.0
174601,module: performance,952,153,0,1,8,0,0,1,0,0.6933,72.0,0.051,2,4.19,needs_info,0.4509,1,low,clarify_first,clarify,0.7038,1,0,0,0,1,1,0,0,0,0,0,1.0
174600,ci: sev,431,72,1,1,2,0,0,1,0,0.9351,72.0,0.0127,2,1.88,build_infra,0.4802,1,low,clarify_first,route_infra,0.1777,0,0,0,0,0,0,1,0,1,0,2,0.0
174587,module: cpu,551,91,0,1,4,1,0,1,1,0.0,72.0,0.0446,4,9.16,ml_module,0.581,1,low,clarify_first,route_technical,0.7665,1,1,0,0,1,2,0,1,0,0,1,0.6667
174575,module: performance,4292,772,0,0,7,1,0,0,1,0.0,72.0,0.0637,7,22.49,build_infra,0.5185,1,low,clarify_first,route_infra,0.9427,1,1,0,1,1,3,0,0,0,0,0,1.0
174551,triaged,331,52,0,0,2,0,0,0,0,0.1981,72.0,0.0127,2,0.81,needs_info,0.5955,1,low,clarify_first,clarify,0.3164,0,0,0,0,0,0,0,0,0,0,0,1.0
174502,triaged,152,23,0,0,4,0,0,0,1,0.0,72.0,0.0255,3,0.01,needs_info,0.3038,1,low,clarify_first,clarify,0.8971,1,0,0,0,0,0,0,0,0,0,0,1.0
174486,triage review,384,54,0,1,3,1,0,1,0,0.0492,72.0,0.0382,2,0.07,needs_info,0.5983,1,low,clarify_first,clarify,0.6384,1,0,0,0,0,0,0,0,0,0,0,1.0
174467,triage review,6176,860,0,1,2,1,0,1,1,0.0,72.0,0.0318,3,9.2,needs_info,0.4134,1,low,clarify_first,clarify,0.8691,1,1,0,1,1,3,0,0,0,0,0,1.0
174459,high priority,432,54,0,0,3,1,0,0,1,0.0,72.0,0.0382,4,83.16,bug,0.7212,0,medium,route_or_clarify,route_technical,0.8593,1,0,0,0,1,1,1,1,1,0,3,0.0
174441,needs reproduction,3654,535,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,0.76,needs_info,0.5772,1,low,clarify_first,clarify,0.797,1,1,0,1,1,3,0,0,0,0,0,1.0
174391,bot-triaged,276,39,0,0,1,0,0,0,0,0.9107,72.0,0.0064,1,6.43,needs_info,0.6826,0,medium,route_or_clarify,clarify,0.0661,0,0,0,0,0,0,0,0,0,0,0,1.0
174379,module: crash,4704,619,0,1,4,1,0,1,1,0.0,72.0,0.0446,5,97.81,ml_module,0.4932,1,low,clarify_first,route_technical,0.2481,0,1,1,1,1,4,0,0,0,0,0,1.0
174378,triaged,1002,131,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,97.84,needs_info,0.5206,1,low,clarify_first,clarify,0.4623,0,1,1,0,0,2,0,0,0,0,0,1.0
174353,module: nn,399,61,0,1,1,0,0,1,1,0.0,72.0,0.0064,1,337.9,ml_module,0.404,1,low,clarify_first,route_technical,0.1176,0,0,0,0,1,1,1,1,0,0,2,0.3333
174345,high priority,290,45,0,0,6,0,0,0,1,0.0,72.0,0.0382,2,14.08,bug,0.6839,0,medium,route_or_clarify,route_technical,0.8429,1,0,0,0,1,1,1,1,1,0,3,0.0
174344,triage review,5874,804,0,1,8,1,0,1,0,0.4135,72.0,0.0701,4,2.49,needs_info,0.3581,1,low,clarify_first,clarify,0.9654,1,1,0,1,1,3,0,0,0,0,0,1.0
174339,high priority,520,86,0,1,5,1,0,1,1,0.0,72.0,0.051,3,0.15,bug,0.6752,0,medium,route_or_clarify,route_technical,0.8002,1,0,0,0,1,1,1,1,1,0,3,0.0
174315,module: nn,4516,630,0,1,3,1,0,1,0,0.6593,72.0,0.0382,3,0.17,ml_module,0.679,0,medium,route_or_clarify,route_technical,0.2166,0,1,0,1,1,3,0,1,0,0,1,0.6667
174306,oncall: pt2,999,101,0,1,2,0,1,1,0,0.9067,72.0,0.0382,1,4.89,ml_module,0.5451,1,low,clarify_first,route_technical,0.5742,1,1,0,1,1,3,0,1,0,0,1,0.6667
174304,triaged,396,47,0,0,3,0,0,0,1,0.0,72.0,0.0191,2,4.92,needs_info,0.5737,1,low,clarify_first,clarify,0.6168,1,1,0,1,1,3,0,0,0,0,0,1.0
174299,triaged,163,26,0,0,2,1,0,0,0,0.7961,72.0,0.0318,2,0.04,ml_module,0.4204,1,low,clarify_first,route_technical,0.6847,1,0,0,0,0,0,1,1,0,1,3,0.0
174296,high priority,164,27,0,1,1,1,1,1,0,0.2822,72.0,0.051,2,26.2,bug,0.5068,1,low,clarify_first,route_technical,0.3667,0,0,0,0,1,1,1,1,1,0,3,0.0
174284,needs reproduction,761,123,0,0,5,0,0,0,1,0.0,72.0,0.0318,4,0.32,needs_info,0.6852,0,medium,route_or_clarify,clarify,0.6491,1,1,0,1,1,3,0,0,0,0,0,1.0
174282,module: crash,2741,441,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,343.9,bug,0.5143,1,low,clarify_first,route_technical,0.897,1,1,0,1,1,3,0,1,0,0,1,0.6667
174280,oncall: distributed,352,55,0,0,12,0,0,0,1,0.0,72.0,0.0764,4,2.25,ml_module,0.5514,1,low,clarify_first,route_technical,0.884,1,1,0,0,0,1,0,1,0,1,2,0.3333
174265,triage review,1055,172,0,0,3,1,0,0,0,0.1894,72.0,0.0382,3,8.8,needs_info,0.5417,1,low,clarify_first,clarify,0.1105,0,1,0,1,0,2,0,0,0,0,0,1.0
174246,module: numerical-stability,421,68,0,1,3,1,0,1,1,0.0,72.0,0.0382,3,0.01,ml_module,0.4945,1,low,clarify_first,route_technical,0.7539,1,0,0,0,1,1,1,1,0,0,2,0.3333
174244,oncall: distributed,925,148,0,1,6,0,0,1,0,0.0578,72.0,0.0382,3,3.06,ml_module,0.5447,1,low,clarify_first,route_technical,0.2166,0,1,1,0,1,3,0,0,0,0,0,1.0
174199,module: cuda,1758,287,0,1,2,0,0,1,1,0.0,72.0,0.0127,2,318.28,ml_module,0.2222,1,low,clarify_first,route_technical,0.2252,0,1,1,0,1,3,0,0,0,0,0,1.0
174195,module: cuda,4396,609,0,1,6,0,0,1,0,0.1882,72.0,0.0382,2,3.24,ml_module,0.5937,1,low,clarify_first,route_technical,0.3376,0,1,0,1,1,3,0,1,0,0,1,0.6667
174175,triaged,191,28,0,0,0,0,0,0,1,0.0,72.0,0.0,0,-1.0,needs_info,0.7221,0,medium,route_or_clarify,clarify,0.7604,1,0,0,0,0,0,0,0,0,0,0,1.0
174174,high priority,545,74,0,1,5,1,0,1,1,0.0,72.0,0.051,4,151.73,bug,0.7149,0,medium,route_or_clarify,route_technical,0.8943,1,0,1,0,0,1,1,0,1,0,2,0.3333
174172,high priority,185,27,0,0,4,1,0,0,1,0.0,72.0,0.0446,4,152.04,bug,0.7035,0,medium,route_or_clarify,route_technical,0.8533,1,0,0,0,0,0,1,1,1,0,3,0.0
174166,good first issue,385,55,0,1,5,1,0,1,1,0.0,72.0,0.051,6,423.99,enhancement,0.4916,1,low,clarify_first,route_product,0.8243,1,0,1,0,0,1,0,0,0,0,0,1.0
174133,triage review,130,23,0,0,2,0,0,0,0,0.7338,72.0,0.0127,2,3.31,needs_info,0.6883,0,medium,route_or_clarify,clarify,0.1579,0,1,0,0,0,1,0,0,0,0,0,1.0
174128,triage review,412,59,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,63.46,needs_info,0.6549,0,medium,route_or_clarify,clarify,0.715,1,0,1,0,0,1,0,0,0,0,0,1.0
174124,high priority,168,28,0,1,2,1,1,1,1,0.0,72.0,0.0573,3,93.53,bug,0.5237,1,low,clarify_first,route_technical,0.9173,1,0,0,0,0,0,1,1,1,0,3,0.0
174074,high priority,1233,150,0,1,4,2,0,1,1,0.0,72.0,0.0637,5,1.09,bug,0.5184,1,low,clarify_first,route_technical,0.887,1,1,1,0,0,2,0,0,1,0,1,0.6667
174068,module: build,7336,733,0,1,3,0,0,1,0,0.9318,72.0,0.0191,3,2.57,build_infra,0.5607,1,low,clarify_first,route_infra,0.0753,0,1,0,0,1,2,0,0,1,0,1,0.5
174063,oncall: pt2,544,80,0,1,5,0,0,1,1,0.0,72.0,0.0318,2,7.87,needs_info,0.2318,1,low,clarify_first,clarify,0.9052,1,1,1,0,0,2,0,0,0,0,0,1.0
174051,module: performance,1103,166,0,1,4,0,0,1,0,0.9082,72.0,0.0255,3,6.49,needs_info,0.3784,1,low,clarify_first,clarify,0.2361,0,1,0,0,1,2,0,0,0,0,0,1.0
174050,high priority,6425,786,0,0,4,1,0,0,1,0.0,72.0,0.0446,4,6.99,needs_info,0.5005,1,low,clarify_first,clarify,0.8401,1,1,0,1,1,3,0,0,0,0,0,1.0
174042,module: onnx,6032,790,0,1,4,1,0,1,0,0.8153,72.0,0.0446,4,9.41,ml_module,0.57,1,low,clarify_first,route_technical,0.8886,1,1,0,1,1,3,0,1,0,0,1,0.6667
174030,oncall: distributed,4702,673,0,0,6,1,0,0,1,0.0,72.0,0.0573,5,2.44,ml_module,0.686,0,medium,route_or_clarify,route_technical,0.808,1,1,0,1,1,3,0,1,0,0,1,0.6667
174016,high priority,925,144,0,1,2,0,0,1,0,0.9753,72.0,0.0127,2,0.51,bug,0.6718,0,medium,route_or_clarify,route_technical,0.1186,0,0,0,0,1,1,1,1,1,0,3,0.0
174013,oncall: export,60,10,0,0,5,0,0,0,0,0.2389,72.0,0.0318,4,4.14,ml_module,0.5365,1,low,clarify_first,route_technical,0.3943,0,0,0,0,0,0,1,1,0,1,3,0.0
174011,triage review,4618,603,0,1,4,0,0,1,0,0.6324,72.0,0.0255,2,9.62,needs_info,0.6716,0,medium,route_or_clarify,clarify,0.2047,0,1,0,1,1,3,0,0,0,0,0,1.0
173994,triaged,169,28,0,0,1,0,0,0,1,0.0,72.0,0.0064,1,36.45,needs_info,0.7331,0,medium,route_or_clarify,clarify,0.7015,1,0,0,0,0,0,0,0,0,0,0,1.0
173991,triage review,875,152,0,0,3,0,0,0,0,0.2208,72.0,0.0191,3,15.54,needs_info,0.6742,0,medium,route_or_clarify,clarify,0.0855,0,0,0,1,1,2,0,0,0,0,0,1.0
173985,oncall: pt2,182,25,0,1,1,0,0,1,0,0.7772,72.0,0.0064,1,16.04,bug,0.6079,0,medium,route_or_clarify,route_technical,0.2412,0,0,0,0,0,0,1,1,1,0,3,0.0
173972,triaged,190,32,0,1,5,1,0,1,1,0.0,72.0,0.051,4,0.94,needs_info,0.5799,1,low,clarify_first,clarify,0.9289,1,0,0,0,1,1,0,0,0,0,0,1.0
173953,high priority,767,129,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,0.01,bug,0.5769,1,low,clarify_first,route_technical,0.4614,0,1,0,0,1,2,0,1,1,0,2,0.3333
173944,module: crash,5225,742,0,1,4,0,0,1,1,0.0,72.0,0.0255,3,4.56,bug,0.5152,1,low,clarify_first,route_technical,0.7804,1,1,1,1,1,4,0,0,0,0,0,1.0
173927,module: rnn,5221,687,0,1,5,0,0,1,1,0.0,72.0,0.0318,3,132.72,needs_info,0.6294,0,medium,route_or_clarify,clarify,0.7027,1,1,0,1,1,3,0,0,0,0,0,1.0
173924,triage review,259,42,0,1,3,1,0,1,1,0.0,72.0,0.0382,4,7.29,needs_info,0.6809,0,medium,route_or_clarify,clarify,0.8502,1,1,0,0,0,1,0,0,0,0,0,1.0
173915,triaged,844,135,1,1,8,0,0,1,1,0.0,72.0,0.051,5,5.89,needs_info,0.6618,0,medium,route_or_clarify,clarify,0.8542,1,0,0,0,0,0,0,0,0,0,0,1.0
173909,oncall: distributed,314,47,0,1,4,0,0,1,0,0.9097,72.0,0.0255,3,5.44,ml_module,0.572,1,low,clarify_first,route_technical,0.63,1,1,0,0,0,1,0,1,0,1,2,0.3333
173902,high priority,5020,664,0,0,6,1,0,0,1,0.0,72.0,0.0573,5,101.63,needs_info,0.6129,0,medium,route_or_clarify,clarify,0.6699,1,1,0,1,1,3,0,0,0,0,0,1.0
173871,oncall: pt2,980,103,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,142.34,ml_module,0.6522,0,medium,route_or_clarify,route_technical,0.6509,1,1,0,1,1,3,0,1,0,0,1,0.6667
173823,module: binaries,427,66,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,0.95,build_infra,0.529,1,low,clarify_first,route_infra,0.5001,0,1,1,0,1,3,0,0,1,0,1,0.5
173808,high priority,1704,294,0,0,4,0,0,0,0,0.5872,72.0,0.0255,2,1.02,bug,0.5596,1,low,clarify_first,route_technical,0.1091,0,0,1,0,1,2,1,0,1,0,2,0.3333
173797,high priority,1700,167,0,1,2,1,0,1,1,0.0,72.0,0.0318,2,151.7,bug,0.3981,1,low,clarify_first,route_technical,0.2965,0,1,0,1,1,3,0,1,0,0,1,0.6667
173795,high priority,613,62,0,0,3,1,0,0,1,0.0,72.0,0.0382,4,4.6,bug,0.4831,1,low,clarify_first,route_technical,0.9152,1,1,0,1,1,3,0,1,0,0,1,0.6667
173792,triaged,355,62,0,1,3,0,0,1,1,0.0,72.0,0.0191,3,0.01,needs_info,0.6521,0,medium,route_or_clarify,clarify,0.8183,1,0,1,0,1,2,0,0,0,0,0,1.0
173786,unlabelled,5121,648,0,0,2,0,0,0,0,0.9867,72.0,0.0127,2,0.86,bug,0.5986,1,low,clarify_first,route_technical,0.0567,0,1,0,1,1,3,0,1,0,0,1,0.6667
173782,module: onnx,4101,542,0,0,2,0,0,0,0,0.7082,72.0,0.0127,2,10.56,ml_module,0.5564,1,low,clarify_first,route_technical,0.1459,0,1,0,1,1,3,0,1,0,0,1,0.6667
173780,module: cpp,378,60,1,0,2,0,0,0,0,0.5128,72.0,0.0127,2,12.46,needs_info,0.281,1,low,clarify_first,clarify,0.4965,0,0,0,0,0,0,0,0,0,0,0,1.0
173777,module: ci,302,50,0,1,1,1,0,1,0,0.6501,72.0,0.0255,2,25.19,build_infra,0.5739,1,low,clarify_first,route_infra,0.4104,0,0,0,0,0,0,1,0,1,0,2,0.0
173772,oncall: distributed,452,70,0,0,3,1,0,0,1,0.0,72.0,0.0382,3,36.02,ml_module,0.3595,1,low,clarify_first,route_technical,0.5114,0,0,0,0,0,0,1,1,0,1,3,0.0
173765,high priority,1120,186,0,1,7,1,0,1,1,0.0,72.0,0.0637,6,0.98,bug,0.6679,0,medium,route_or_clarify,route_technical,0.8369,1,0,0,0,1,1,1,1,1,0,3,0.0
173717,module: rocm,271,42,0,0,1,0,1,0,1,0.0,72.0,0.0318,1,168.49,ml_module,0.686,0,medium,route_or_clarify,route_technical,0.7789,1,0,0,0,1,1,1,1,0,0,2,0.3333
173715,module: rocm,276,44,0,0,1,0,1,0,1,0.0,72.0,0.0318,1,168.58,ml_module,0.7395,0,medium,route_or_clarify,route_technical,0.7937,1,0,0,0,1,1,1,1,0,0,2,0.3333
173714,module: rocm,286,45,0,0,1,0,1,0,1,0.0,72.0,0.0318,1,168.66,ml_module,0.7421,0,medium,route_or_clarify,route_technical,0.86,1,0,0,0,1,1,1,1,0,0,2,0.3333
173713,module: rocm,285,45,0,0,1,0,1,0,1,0.0,72.0,0.0318,1,168.67,ml_module,0.7476,0,medium,route_or_clarify,route_technical,0.86,1,0,0,0,1,1,1,1,0,0,2,0.3333
173712,module: rocm,285,45,0,0,1,0,1,0,1,0.0,72.0,0.0318,1,168.69,ml_module,0.7316,0,medium,route_or_clarify,route_technical,0.86,1,0,0,0,1,1,1,1,0,0,2,0.3333
173709,oncall: distributed,479,74,0,1,8,1,0,1,0,0.3619,72.0,0.0701,4,17.34,ml_module,0.6308,0,medium,route_or_clarify,route_technical,0.3058,0,1,0,0,1,2,0,1,0,0,1,0.6667
173706,high priority,397,67,0,1,3,1,0,1,0,0.7236,72.0,0.0382,4,3.7,bug,0.3509,1,low,clarify_first,route_technical,0.8011,1,1,0,0,1,2,0,1,1,0,2,0.3333
173679,needs reproduction,269,46,0,0,4,0,0,0,1,0.0,72.0,0.0255,3,480.89,needs_info,0.5995,1,low,clarify_first,clarify,0.8933,1,1,0,0,1,2,0,0,0,0,0,1.0
173636,module: cuda,5020,647,1,0,7,0,0,0,1,0.0,72.0,0.0446,4,12.08,bug,0.62,0,medium,route_or_clarify,route_technical,0.6026,1,1,1,1,1,4,0,0,0,0,0,1.0
173626,high priority,296,42,0,1,5,1,0,1,1,0.0,72.0,0.051,3,0.02,bug,0.5689,1,low,clarify_first,route_technical,0.763,1,1,0,0,1,2,0,1,1,0,2,0.3333
173624,module: crash,547,85,0,1,3,0,0,1,1,0.0,72.0,0.0191,3,32.72,bug,0.3983,1,low,clarify_first,route_technical,0.426,0,0,1,0,0,1,1,0,1,0,2,0.3333
173622,module: cuda,4707,644,0,1,6,0,0,1,1,0.0,72.0,0.0382,4,131.34,ml_module,0.6908,0,medium,route_or_clarify,route_technical,0.6086,1,1,0,1,1,3,0,1,0,0,1,0.6667
173620,module: rocm,190,26,0,0,1,0,1,0,1,0.0,72.0,0.0318,1,184.15,ml_module,0.5741,1,low,clarify_first,route_technical,0.859,1,0,0,0,1,1,1,1,0,0,2,0.3333
173619,module: rocm,212,32,0,0,1,0,1,0,1,0.0,72.0,0.0318,1,184.26,ml_module,0.5847,1,low,clarify_first,route_technical,0.9336,1,0,0,0,1,1,1,1,0,0,2,0.3333
173538,oncall: distributed,162,27,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,51.01,ml_module,0.6721,0,medium,route_or_clarify,route_technical,0.8508,1,1,0,0,0,1,0,1,0,1,2,0.3333
173529,module: convolution,2790,371,0,0,3,0,0,0,0,0.9568,72.0,0.0191,3,0.73,needs_info,0.4192,1,low,clarify_first,clarify,0.5225,0,1,0,1,1,3,0,0,0,0,0,1.0
173522,triaged,139,23,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,74.21,needs_info,0.6128,0,medium,route_or_clarify,clarify,0.5974,1,0,0,0,0,0,0,0,0,0,0,1.0
173520,module: edge cases,2758,362,0,0,2,0,0,0,0,0.9425,72.0,0.0127,2,2.46,bug,0.4657,1,low,clarify_first,route_technical,0.2279,0,1,0,1,1,3,0,1,0,0,1,0.6667
173506,module: crash,4744,596,0,1,2,0,0,1,0,0.8238,72.0,0.0127,2,5.16,bug,0.6783,0,medium,route_or_clarify,route_technical,0.0343,0,1,1,1,1,4,0,0,0,0,0,1.0
173498,module: error checking,4382,540,0,0,2,0,0,0,0,0.8586,72.0,0.0127,2,7.5,bug,0.6512,0,medium,route_or_clarify,route_technical,0.0477,0,1,1,1,1,4,0,0,0,0,0,1.0
173491,unlabelled,5222,671,0,0,3,0,0,0,0,0.8403,72.0,0.0191,2,11.5,bug,0.617,0,medium,route_or_clarify,route_technical,0.3059,0,1,0,1,1,3,0,1,0,0,1,0.6667
173486,unlabelled,559,94,0,1,2,1,0,1,0,0.879,72.0,0.0318,3,0.09,other,0.4985,1,low,clarify_first,clarify,0.5343,0,1,0,0,1,2,0,0,0,0,0,1.0
173475,high priority,199,33,0,1,3,0,0,1,0,0.0629,72.0,0.0191,2,0.04,bug,0.5514,1,low,clarify_first,route_technical,0.2484,0,1,0,1,0,2,0,1,0,0,1,0.6667
173466,triaged,186,27,0,0,0,0,0,0,1,0.0,72.0,0.0,0,-1.0,needs_info,0.5997,1,low,clarify_first,clarify,0.4292,0,0,0,0,0,0,0,0,0,0,0,1.0
173462,high priority,83,15,0,1,4,1,0,1,1,0.0,72.0,0.0446,3,2.14,bug,0.6079,0,medium,route_or_clarify,route_technical,0.4862,0,1,0,0,0,1,0,1,1,0,2,0.3333
173383,high priority,178,27,0,0,3,1,0,0,0,0.5864,72.0,0.0382,4,0.11,bug,0.6919,0,medium,route_or_clarify,route_technical,0.5185,0,0,0,0,0,0,1,1,1,0,3,0.0
173363,triaged,197,29,0,0,2,0,0,0,1,0.0,72.0,0.0127,2,4.99,needs_info,0.6718,0,medium,route_or_clarify,clarify,0.7881,1,0,0,0,0,0,0,0,0,0,0,1.0
173352,triaged,175,25,0,1,1,0,0,1,1,0.0,72.0,0.0064,1,136.23,needs_info,0.6012,0,medium,route_or_clarify,clarify,0.1326,0,0,0,0,0,0,0,0,0,0,0,1.0
173344,triaged,158,25,0,1,2,0,1,1,1,0.0,72.0,0.0382,2,196.1,build_infra,0.4835,1,low,clarify_first,route_infra,0.8903,1,0,0,0,0,0,1,0,1,0,2,0.0
173337,enhancement,535,90,0,0,2,0,0,0,1,0.0,168.0,0.0127,2,5.29,ml_module,0.4212,1,low,clarify_first,route_technical,0.4725,0,1,0,0,0,1,0,1,0,1,2,0.3333
173336,triaged,168,25,0,1,2,0,1,1,1,0.0,72.0,0.0382,1,140.02,needs_info,0.6218,0,medium,route_or_clarify,clarify,0.7658,1,0,0,0,0,0,0,0,0,0,0,1.0
173334,needs reproduction,2623,352,0,1,6,0,0,1,1,0.0,72.0,0.0382,2,146.77,needs_info,0.5153,1,low,clarify_first,clarify,0.7315,1,1,0,1,1,3,0,0,0,0,0,1.0
173316,module: onnx,2941,439,0,1,3,0,0,1,0,0.1581,72.0,0.0191,2,2.09,ml_module,0.5843,1,low,clarify_first,route_technical,0.2526,0,1,1,1,1,4,0,0,0,0,0,1.0
173312,high priority,494,100,0,1,7,2,0,1,0,0.5219,72.0,0.0828,5,7.34,bug,0.5836,1,low,clarify_first,route_technical,0.1417,0,1,0,0,1,2,0,1,1,0,2,0.3333
173310,triage review,1149,193,1,1,4,1,0,1,1,0.0,72.0,0.0446,5,31.87,needs_info,0.6018,0,medium,route_or_clarify,clarify,0.7511,1,0,1,0,0,1,0,0,0,0,0,1.0
173231,triaged,360,64,0,1,5,2,0,1,1,0.0,72.0,0.0701,6,75.53,needs_info,0.6274,0,medium,route_or_clarify,clarify,0.9062,1,0,0,0,0,0,0,0,0,0,0,1.0
173200,skipped,157,25,0,0,1,0,0,0,0,1.0,72.0,0.0064,1,7.42,build_infra,0.5032,1,low,clarify_first,route_infra,0.2719,0,0,0,0,1,1,1,0,1,0,2,0.0
173176,triaged,1594,268,1,0,3,3,0,0,1,0.0,72.0,0.0764,6,1.65,needs_info,0.6134,0,medium,route_or_clarify,clarify,0.8413,1,0,0,0,1,1,0,0,0,0,0,1.0
173172,triaged,196,31,0,1,7,1,0,1,1,0.0,72.0,0.0637,5,0.07,needs_info,0.7084,0,medium,route_or_clarify,clarify,0.7612,1,1,0,0,1,2,0,0,0,0,0,1.0
173171,needs reproduction,6112,779,0,0,2,0,0,0,0,0.8638,72.0,0.0127,2,7.07,needs_info,0.5347,1,low,clarify_first,clarify,0.2467,0,1,1,1,1,4,0,0,0,0,0,1.0
173165,module: binaries,169,32,0,1,3,1,0,1,0,0.9167,72.0,0.0382,4,0.73,ml_module,0.3693,1,low,clarify_first,route_technical,0.868,1,1,0,0,1,2,0,1,0,0,1,0.6667
173157,oncall: distributed,944,126,0,1,3,0,0,1,1,0.0,72.0,0.0191,3,74.22,ml_module,0.5675,1,low,clarify_first,route_technical,0.6459,1,1,0,0,1,2,0,1,0,0,1,0.6667
173133,high priority,4216,625,0,0,2,1,0,0,1,0.0,72.0,0.0318,3,6.82,ml_module,0.5412,1,low,clarify_first,route_technical,0.396,0,1,0,1,1,3,0,1,0,0,1,0.6667
173125,module: rocm,1304,238,0,1,14,1,0,1,1,0.0,72.0,0.1083,5,3.04,needs_info,0.3661,1,low,clarify_first,clarify,0.8447,1,0,0,0,1,1,0,0,0,0,0,1.0
173099,module: binaries,972,178,1,1,2,1,0,1,0,0.9326,72.0,0.0318,3,4.85,bug,0.4119,1,low,clarify_first,route_technical,0.4445,0,0,0,0,0,0,1,1,1,0,3,0.0
173090,high priority,603,110,0,0,2,1,0,0,0,0.8119,72.0,0.0318,3,0.05,bug,0.5429,1,low,clarify_first,route_technical,0.3038,0,1,0,0,1,2,0,1,1,0,2,0.3333
173076,module: onnx,346,56,0,1,4,1,1,1,1,0.0,72.0,0.0701,3,1.02,ml_module,0.6553,0,medium,route_or_clarify,route_technical,0.8101,1,0,0,0,0,0,1,1,0,1,3,0.0
173074,module: onnx,3940,522,0,1,2,1,0,1,0,0.93,72.0,0.0318,3,2.79,ml_module,0.5742,1,low,clarify_first,route_technical,0.8854,1,1,0,1,1,3,0,1,0,0,1,0.6667
173065,needs reproduction,4918,537,0,1,4,1,1,1,0,0.91,72.0,0.0701,3,6.16,needs_info,0.5756,1,low,clarify_first,clarify,0.1733,0,1,0,1,1,3,0,0,0,0,0,1.0
